Date,ID,Customer_Name,Product_ID,Product,Sales
5/5/19,C193,Victor Gutierrez,281914369-5,Web Hosting,422
10/27/19,C185,Eric Bowman,733547075-7,Web Design,826
1/22/19,C070,Larry Ross,542176934-8,Financial Reporting,456
1/3/19,C222,Juan Hunt,094714157-X,Consulting,695
2/11/19,C069,Nicholas Stanley,542176934-8,Financial Reporting,566
2/23/19,C194,Lawrence Sanchez,281914369-5,Web Hosting,357
6/6/19,C147,Louis Torres,094714157-X,Consulting,254
2/11/19,C009,Victor Martinez,949632246-8,Azure Consulting,484
5/26/19,C189,Ryan Taylor,542176934-8,Financial Reporting,948
9/20/19,C142,Phillip Harvey,094714157-X,Consulting,206
8/26/19,C233,Justin Butler,847676762-5,Linux Consulting,911
11/15/19,C023,Dennis Ruiz,542176934-8,Financial Reporting,109
2/8/19,C188,Nicholas Morrison,782417101-9,AWS Consulting,478
11/25/19,C087,Keith James,281914369-5,Web Hosting,759
6/18/19,C110,Samuel Price,941254104-X,Element Training,103
8/20/19,C013,Bruce Butler,782417101-9,AWS Consulting,222
7/1/19,C112,Jason Gray,847676762-5,Linux Consulting,448
12/15/19,C175,Wayne Rodriguez,094714157-X,Consulting,166
11/16/19,C075,Paul Chapman,271951398-9,Power BI Consulting,257
11/29/19,C019,Shawn Long,542176934-8,Financial Reporting,964
5/5/19,C185,Eric Bowman,949632246-8,Azure Consulting,744
8/19/19,C007,Anthony Simpson,847676762-5,Linux Consulting,790
6/16/19,C228,Raymond Fields,542176934-8,Financial Reporting,960
8/3/19,C162,John Robertson,094714157-X,Consulting,199
4/23/19,C131,Bruce Harris,271951398-9,Power BI Consulting,230
12/30/19,C169,Johnny Butler,542176934-8,Financial Reporting,216
10/28/19,C071,James Foster,094714157-X,Consulting,449
5/14/19,C234,Louis Harris,542176934-8,Financial Reporting,828
8/7/19,C124,Thomas Gonzales,949632246-8,Azure Consulting,318
7/3/19,C152,Michael Lane,788959641-3,Networking,152
6/2/19,C033,Jonathan Hawkins,281914369-5,Web Hosting,283
6/22/19,C150,Gregory Ramirez,094714157-X,Consulting,688
11/3/19,C239,Walter Woods,941254104-X,Element Training,941
5/1/19,C014,Raymond Alexander,542176934-8,Financial Reporting,865
7/13/19,C156,Joshua Anderson,271951398-9,Power BI Consulting,454
8/13/19,C199,Eugene Cunningham,733547075-7,Web Design,352
3/26/19,C223,Scott Mills,949632246-8,Azure Consulting,684
12/13/19,C005,Gregory Simmons,542176934-8,Financial Reporting,771
7/20/19,C163,Keith Schmidt,847676762-5,Linux Consulting,630
3/7/19,C040,Frank Brown,788959641-3,Networking,386
12/4/19,C122,Benjamin Morgan,847676762-5,Linux Consulting,118
12/17/19,C261,Raymond Allen,094714157-X,Consulting,185
6/28/19,C124,Thomas Gonzales,941254104-X,Element Training,661
9/8/19,C143,Justin Rodriguez,542176934-8,Financial Reporting,813
9/4/19,C192,Sean Vasquez,281914369-5,Web Hosting,459
3/2/19,C035,Carl Nguyen,094714157-X,Consulting,420
10/3/19,C125,Jonathan Lynch,094714157-X,Consulting,348
6/28/19,C127,Thomas Holmes,271951398-9,Power BI Consulting,823
9/21/19,C076,Eric Armstrong,949632246-8,Azure Consulting,524
11/26/19,C150,Gregory Ramirez,281914369-5,Web Hosting,185
2/24/19,C017,James Castillo,941254104-X,Element Training,437
9/26/19,C067,Gerald Alvarez,941254104-X,Element Training,686
12/10/19,C159,Steven Howard,847676762-5,Linux Consulting,789
8/14/19,C258,Daniel Perry,094714157-X,Consulting,75
2/23/19,C005,Gregory Simmons,782417101-9,AWS Consulting,923
7/27/19,C020,Steve Diaz,271951398-9,Power BI Consulting,973
3/22/19,C090,Brian Warren,281914369-5,Web Hosting,830
9/11/19,C110,Samuel Price,949632246-8,Azure Consulting,439
5/29/19,C262,Victor Lawson,094714157-X,Consulting,570
7/27/19,C142,Phillip Harvey,542176934-8,Financial Reporting,54
2/13/19,C007,Anthony Simpson,094714157-X,Consulting,935
7/14/19,C102,Philip Bailey,733547075-7,Web Design,481
7/15/19,C074,Eugene Sims,782417101-9,AWS Consulting,608
6/24/19,C088,Peter Gilbert,271951398-9,Power BI Consulting,678
9/28/19,C239,Walter Woods,542176934-8,Financial Reporting,29
11/19/19,C047,Roy Rice,094714157-X,Consulting,536
2/11/19,C219,Charles Fields,782417101-9,AWS Consulting,824
2/18/19,C049,Donald Reynolds,094714157-X,Consulting,117
11/18/19,C035,Carl Nguyen,941254104-X,Element Training,725
5/30/19,C116,Brandon Martin,271951398-9,Power BI Consulting,682
12/10/19,C132,Roy Carpenter,733547075-7,Web Design,800
9/4/19,C015,Jason Duncan,733547075-7,Web Design,169
6/3/19,C028,Stephen Payne,094714157-X,Consulting,869
7/14/19,C003,Mark Montgomery,788959641-3,Networking,569
7/30/19,C157,Aaron Johnson,733547075-7,Web Design,425
1/3/19,C163,Keith Schmidt,847676762-5,Linux Consulting,744
12/20/19,C038,Roger Alexander,788959641-3,Networking,63
7/3/19,C261,Raymond Allen,733547075-7,Web Design,474
1/30/19,C162,John Robertson,281914369-5,Web Hosting,640
6/30/19,C244,Harry Hudson,281914369-5,Web Hosting,547
9/28/19,C097,Sean Black,847676762-5,Linux Consulting,534
9/22/19,C022,Joe Hanson,847676762-5,Linux Consulting,648
1/19/19,C071,James Foster,271951398-9,Power BI Consulting,515
12/2/19,C107,Steven Young,094714157-X,Consulting,961
9/17/19,C223,Scott Mills,941254104-X,Element Training,404
5/5/19,C042,Nicholas Cunningham,847676762-5,Linux Consulting,895
11/16/19,C200,Jack Phillips,788959641-3,Networking,450
9/4/19,C007,Anthony Simpson,788959641-3,Networking,356
12/31/19,C256,Aaron Moreno,847676762-5,Linux Consulting,943
1/21/19,C025,Keith Griffin,733547075-7,Web Design,408
4/3/19,C074,Eugene Sims,094714157-X,Consulting,719
3/27/19,C201,Steve Sanchez,271951398-9,Power BI Consulting,421
7/5/19,C031,George Lewis,733547075-7,Web Design,332
3/20/19,C219,Charles Fields,782417101-9,AWS Consulting,789
12/14/19,C207,Carl Anderson,094714157-X,Consulting,261
11/3/19,C083,Raymond Barnes,733547075-7,Web Design,971
10/28/19,C135,Robert Jackson,847676762-5,Linux Consulting,416
2/20/19,C195,Ernest Knight,271951398-9,Power BI Consulting,480
11/4/19,C003,Mark Montgomery,847676762-5,Linux Consulting,617
6/18/19,C009,Victor Martinez,949632246-8,Azure Consulting,878
5/5/19,C106,Justin Graham,941254104-X,Element Training,964
9/7/19,C043,Anthony Torres,949632246-8,Azure Consulting,242
2/21/19,C194,Lawrence Sanchez,782417101-9,AWS Consulting,304
1/1/19,C040,Frank Brown,788959641-3,Networking,232
9/3/19,C111,Howard Morgan,281914369-5,Web Hosting,45
2/5/19,C066,Matthew Lewis,094714157-X,Consulting,39
12/10/19,C079,Michael Lewis,094714157-X,Consulting,231
9/29/19,C057,Joe Rose,542176934-8,Financial Reporting,790
4/9/19,C062,Walter Watson,281914369-5,Web Hosting,549
1/26/19,C016,Phillip Peters,788959641-3,Networking,94
12/21/19,C096,George Stanley,094714157-X,Consulting,519
1/23/19,C208,Kevin Kim,949632246-8,Azure Consulting,774
5/2/19,C117,Jason Hudson,094714157-X,Consulting,263
1/29/19,C226,Billy Kennedy,271951398-9,Power BI Consulting,235
8/13/19,C246,Fred Evans,782417101-9,AWS Consulting,521
5/15/19,C114,Juan Perez,733547075-7,Web Design,715
12/7/19,C188,Nicholas Morrison,281914369-5,Web Hosting,846
12/16/19,C188,Nicholas Morrison,271951398-9,Power BI Consulting,460
3/6/19,C163,Keith Schmidt,941254104-X,Element Training,62
4/28/19,C229,Brandon Wright,271951398-9,Power BI Consulting,708
6/2/19,C044,Samuel Fowler,941254104-X,Element Training,355
9/26/19,C084,Richard Hudson,782417101-9,AWS Consulting,766
5/24/19,C041,Shawn Wallace,733547075-7,Web Design,927
4/8/19,C122,Benjamin Morgan,949632246-8,Azure Consulting,858
1/16/19,C008,Ernest Rivera,788959641-3,Networking,748
9/15/19,C019,Shawn Long,941254104-X,Element Training,248
3/14/19,C043,Anthony Torres,542176934-8,Financial Reporting,742
12/18/19,C241,Michael Allen,733547075-7,Web Design,985
11/14/19,C133,Jose Riley,782417101-9,AWS Consulting,906
10/1/19,C104,Raymond Burke,094714157-X,Consulting,362
10/1/19,C044,Samuel Fowler,788959641-3,Networking,844
7/5/19,C057,Joe Rose,941254104-X,Element Training,582
11/23/19,C247,Ronald Bradley,941254104-X,Element Training,696
12/6/19,C089,Patrick Rivera,782417101-9,AWS Consulting,587
9/5/19,C225,Eric Moore,733547075-7,Web Design,645
7/26/19,C223,Scott Mills,281914369-5,Web Hosting,974
6/16/19,C051,Carlos Miller,094714157-X,Consulting,374
4/23/19,C099,Jack Stevens,281914369-5,Web Hosting,220
8/13/19,C160,Albert Robinson,788959641-3,Networking,112
10/19/19,C064,Philip Wheeler,281914369-5,Web Hosting,859
11/11/19,C075,Paul Chapman,094714157-X,Consulting,228
1/8/19,C132,Roy Carpenter,271951398-9,Power BI Consulting,413
12/15/19,C067,Gerald Alvarez,271951398-9,Power BI Consulting,507
8/5/19,C126,Nicholas Williamson,271951398-9,Power BI Consulting,920
4/12/19,C078,Eugene Brooks,542176934-8,Financial Reporting,479
8/13/19,C147,Louis Torres,542176934-8,Financial Reporting,572
11/15/19,C023,Dennis Ruiz,281914369-5,Web Hosting,486
12/28/19,C064,Philip Wheeler,949632246-8,Azure Consulting,837
11/21/19,C128,Richard Cunningham,542176934-8,Financial Reporting,428
8/16/19,C212,Wayne Gardner,542176934-8,Financial Reporting,886
8/1/19,C034,Joshua Little,788959641-3,Networking,281
11/28/19,C004,Dennis Morris,733547075-7,Web Design,467
4/6/19,C187,Christopher Wright,949632246-8,Azure Consulting,811
5/23/19,C199,Eugene Cunningham,733547075-7,Web Design,195
11/10/19,C173,Adam Wheeler,733547075-7,Web Design,242
7/29/19,C143,Justin Rodriguez,281914369-5,Web Hosting,291
1/3/19,C011,Bruce Porter,281914369-5,Web Hosting,496
2/27/19,C067,Gerald Alvarez,788959641-3,Networking,974
10/22/19,C250,Arthur Webb,094714157-X,Consulting,612
4/3/19,C143,Justin Rodriguez,542176934-8,Financial Reporting,137
8/30/19,C174,Peter Wells,271951398-9,Power BI Consulting,303
5/18/19,C210,Samuel Palmer,847676762-5,Linux Consulting,824
11/12/19,C086,Joshua Williams,094714157-X,Consulting,555
3/8/19,C165,Benjamin Carter,542176934-8,Financial Reporting,118
10/28/19,C005,Gregory Simmons,733547075-7,Web Design,198
4/22/19,C034,Joshua Little,542176934-8,Financial Reporting,887
1/31/19,C102,Philip Bailey,271951398-9,Power BI Consulting,382
10/10/19,C144,Louis Johnston,847676762-5,Linux Consulting,831
7/23/19,C053,David Nguyen,281914369-5,Web Hosting,659
10/27/19,C010,Bobby Burton,847676762-5,Linux Consulting,774
8/19/19,C146,Russell Boyd,281914369-5,Web Hosting,97
1/31/19,C160,Albert Robinson,281914369-5,Web Hosting,859
1/8/19,C152,Michael Lane,847676762-5,Linux Consulting,359
7/6/19,C123,Jeremy Peterson,941254104-X,Element Training,604
7/26/19,C215,Joseph Lopez,788959641-3,Networking,143
7/1/19,C105,Clarence Cunningham,782417101-9,AWS Consulting,403
5/12/19,C186,Henry Stanley,542176934-8,Financial Reporting,965
12/29/19,C219,Charles Fields,094714157-X,Consulting,340
11/8/19,C200,Jack Phillips,941254104-X,Element Training,441
9/10/19,C194,Lawrence Sanchez,949632246-8,Azure Consulting,254
11/10/19,C118,Sean Olson,788959641-3,Networking,409
6/30/19,C153,Mark Lee,847676762-5,Linux Consulting,364
8/15/19,C216,Jonathan Freeman,949632246-8,Azure Consulting,646
11/4/19,C228,Raymond Fields,788959641-3,Networking,31
4/25/19,C101,Charles Hughes,949632246-8,Azure Consulting,137
9/5/19,C015,Jason Duncan,847676762-5,Linux Consulting,320
9/6/19,C213,Martin Berry,094714157-X,Consulting,659
1/23/19,C241,Michael Allen,788959641-3,Networking,590
9/7/19,C115,Brian Taylor,542176934-8,Financial Reporting,834
9/23/19,C143,Justin Rodriguez,847676762-5,Linux Consulting,178
4/22/19,C178,Wayne Stone,949632246-8,Azure Consulting,391
2/13/19,C159,Steven Howard,949632246-8,Azure Consulting,787
12/24/19,C202,Joe Carroll,094714157-X,Consulting,354
9/3/19,C160,Albert Robinson,788959641-3,Networking,549
3/21/19,C137,Charles Bell,542176934-8,Financial Reporting,761
5/21/19,C048,Patrick Graham,271951398-9,Power BI Consulting,374
5/29/19,C244,Harry Hudson,847676762-5,Linux Consulting,727
12/17/19,C180,Juan Scott,094714157-X,Consulting,316
11/20/19,C228,Raymond Fields,281914369-5,Web Hosting,36
1/13/19,C172,Joshua Romero,271951398-9,Power BI Consulting,202
10/3/19,C060,Thomas Sims,782417101-9,AWS Consulting,688
4/18/19,C235,Mark Simmons,847676762-5,Linux Consulting,385
1/7/19,C045,Joe Price,782417101-9,AWS Consulting,217
7/2/19,C056,Aaron Day,281914369-5,Web Hosting,699
1/12/19,C104,Raymond Burke,782417101-9,AWS Consulting,237
9/14/19,C031,George Lewis,847676762-5,Linux Consulting,820
5/3/19,C154,George Adams,847676762-5,Linux Consulting,930
3/6/19,C251,Christopher Ramos,281914369-5,Web Hosting,603
5/12/19,C119,Thomas Duncan,941254104-X,Element Training,528
11/15/19,C089,Patrick Rivera,782417101-9,AWS Consulting,183
8/4/19,C260,Edward Walker,542176934-8,Financial Reporting,416
5/18/19,C218,Sean Alexander,271951398-9,Power BI Consulting,836
2/16/19,C230,Larry Ray,788959641-3,Networking,82
9/22/19,C054,Joseph Walker,941254104-X,Element Training,28
10/28/19,C059,Douglas Diaz,542176934-8,Financial Reporting,699
7/13/19,C219,Charles Fields,271951398-9,Power BI Consulting,779
5/9/19,C253,Clarence Austin,949632246-8,Azure Consulting,78
4/2/19,C231,Gary Baker,949632246-8,Azure Consulting,804
11/22/19,C170,Jason Diaz,281914369-5,Web Hosting,246
8/20/19,C127,Thomas Holmes,733547075-7,Web Design,683
5/8/19,C130,Keith Murphy,271951398-9,Power BI Consulting,75
7/30/19,C024,Adam Hernandez,542176934-8,Financial Reporting,954
3/24/19,C229,Brandon Wright,542176934-8,Financial Reporting,600
12/19/19,C133,Jose Riley,847676762-5,Linux Consulting,391
8/9/19,C159,Steven Howard,788959641-3,Networking,846
4/19/19,C125,Jonathan Lynch,281914369-5,Web Hosting,180
11/4/19,C207,Carl Anderson,788959641-3,Networking,513
1/11/19,C206,Eric Shaw,733547075-7,Web Design,278
12/5/19,C249,Daniel Dixon,094714157-X,Consulting,595
1/22/19,C044,Samuel Fowler,782417101-9,AWS Consulting,989
8/16/19,C217,Jimmy Harper,281914369-5,Web Hosting,127
10/2/19,C152,Michael Lane,941254104-X,Element Training,465
10/30/19,C015,Jason Duncan,733547075-7,Web Design,244
5/20/19,C157,Aaron Johnson,788959641-3,Networking,676
10/23/19,C128,Richard Cunningham,941254104-X,Element Training,504
12/15/19,C255,Gregory Porter,788959641-3,Networking,286
3/5/19,C004,Dennis Morris,941254104-X,Element Training,137
9/29/19,C159,Steven Howard,542176934-8,Financial Reporting,233
10/17/19,C024,Adam Hernandez,271951398-9,Power BI Consulting,446
1/16/19,C146,Russell Boyd,542176934-8,Financial Reporting,938
1/22/19,C085,Ralph Kelley,847676762-5,Linux Consulting,914
11/26/19,C193,Victor Gutierrez,949632246-8,Azure Consulting,744
2/10/19,C209,Juan Ramirez,733547075-7,Web Design,442
12/14/19,C110,Samuel Price,542176934-8,Financial Reporting,529
12/21/19,C014,Raymond Alexander,782417101-9,AWS Consulting,705
6/23/19,C219,Charles Fields,094714157-X,Consulting,31
9/22/19,C229,Brandon Wright,949632246-8,Azure Consulting,960
5/19/19,C084,Richard Hudson,094714157-X,Consulting,167
2/28/19,C062,Walter Watson,281914369-5,Web Hosting,422
10/8/19,C232,George Ellis,733547075-7,Web Design,327
7/10/19,C053,David Nguyen,949632246-8,Azure Consulting,995
3/15/19,C040,Frank Brown,271951398-9,Power BI Consulting,477
4/15/19,C130,Keith Murphy,271951398-9,Power BI Consulting,457
11/8/19,C014,Raymond Alexander,782417101-9,AWS Consulting,514
2/7/19,C018,Benjamin Kim,094714157-X,Consulting,780
3/15/19,C172,Joshua Romero,542176934-8,Financial Reporting,329
4/28/19,C251,Christopher Ramos,094714157-X,Consulting,582
11/26/19,C016,Phillip Peters,847676762-5,Linux Consulting,362
10/9/19,C039,Anthony Berry,949632246-8,Azure Consulting,821
1/6/19,C089,Patrick Rivera,733547075-7,Web Design,719
9/1/19,C093,Gerald Rogers,949632246-8,Azure Consulting,79
10/1/19,C191,Nicholas Ward,281914369-5,Web Hosting,115
10/27/19,C209,Juan Ramirez,788959641-3,Networking,197
5/2/19,C191,Nicholas Ward,782417101-9,AWS Consulting,58
7/25/19,C123,Jeremy Peterson,733547075-7,Web Design,95
9/29/19,C213,Martin Berry,847676762-5,Linux Consulting,329
1/14/19,C141,Henry Reyes,542176934-8,Financial Reporting,987
5/11/19,C205,Daniel Carroll,733547075-7,Web Design,509
9/23/19,C189,Ryan Taylor,941254104-X,Element Training,335
10/19/19,C022,Joe Hanson,094714157-X,Consulting,959
6/21/19,C227,Ralph Banks,733547075-7,Web Design,194
6/30/19,C159,Steven Howard,094714157-X,Consulting,824
3/28/19,C025,Keith Griffin,949632246-8,Azure Consulting,927
9/30/19,C177,Todd Watson,949632246-8,Azure Consulting,707
6/14/19,C058,David Ford,782417101-9,AWS Consulting,550
4/30/19,C109,Craig Reyes,788959641-3,Networking,223
9/3/19,C069,Nicholas Stanley,847676762-5,Linux Consulting,592
11/25/19,C163,Keith Schmidt,949632246-8,Azure Consulting,526
11/7/19,C076,Eric Armstrong,281914369-5,Web Hosting,969
10/17/19,C192,Sean Vasquez,847676762-5,Linux Consulting,556
7/8/19,C257,Charles Montgomery,271951398-9,Power BI Consulting,952
11/20/19,C188,Nicholas Morrison,941254104-X,Element Training,516
8/9/19,C132,Roy Carpenter,733547075-7,Web Design,975
8/31/19,C219,Charles Fields,281914369-5,Web Hosting,861
10/12/19,C190,Victor Rogers,847676762-5,Linux Consulting,295
9/21/19,C155,Gregory Welch,542176934-8,Financial Reporting,973
6/19/19,C209,Juan Ramirez,281914369-5,Web Hosting,470
3/24/19,C119,Thomas Duncan,094714157-X,Consulting,1000
11/27/19,C156,Joshua Anderson,542176934-8,Financial Reporting,328
2/23/19,C005,Gregory Simmons,941254104-X,Element Training,756
1/12/19,C168,Benjamin Carpenter,542176934-8,Financial Reporting,736
4/2/19,C198,Victor Dean,782417101-9,AWS Consulting,623
11/26/19,C114,Juan Perez,281914369-5,Web Hosting,437
3/13/19,C138,Daniel Fernandez,788959641-3,Networking,792
1/4/19,C079,Michael Lewis,949632246-8,Azure Consulting,766
3/9/19,C133,Jose Riley,788959641-3,Networking,361
9/27/19,C063,Frank Weaver,782417101-9,AWS Consulting,25
1/12/19,C048,Patrick Graham,941254104-X,Element Training,969
9/23/19,C092,Wayne Ortiz,733547075-7,Web Design,716
8/11/19,C145,Randy Simpson,949632246-8,Azure Consulting,296
12/24/19,C208,Kevin Kim,733547075-7,Web Design,126
1/7/19,C188,Nicholas Morrison,094714157-X,Consulting,208
11/25/19,C113,Adam Riley,733547075-7,Web Design,693
12/12/19,C133,Jose Riley,733547075-7,Web Design,661
9/4/19,C144,Louis Johnston,788959641-3,Networking,353
1/21/19,C214,Wayne Gordon,788959641-3,Networking,713
8/22/19,C076,Eric Armstrong,788959641-3,Networking,770
5/28/19,C190,Victor Rogers,733547075-7,Web Design,806
7/8/19,C205,Daniel Carroll,847676762-5,Linux Consulting,999
2/26/19,C189,Ryan Taylor,281914369-5,Web Hosting,687
9/27/19,C004,Dennis Morris,281914369-5,Web Hosting,267
3/8/19,C125,Jonathan Lynch,941254104-X,Element Training,381
3/16/19,C256,Aaron Moreno,847676762-5,Linux Consulting,474
4/5/19,C011,Bruce Porter,271951398-9,Power BI Consulting,52
3/2/19,C153,Mark Lee,782417101-9,AWS Consulting,216
12/7/19,C111,Howard Morgan,782417101-9,AWS Consulting,763
2/9/19,C121,Willie Day,847676762-5,Linux Consulting,844
5/2/19,C225,Eric Moore,733547075-7,Web Design,522
11/4/19,C155,Gregory Welch,949632246-8,Azure Consulting,192
6/15/19,C082,Edward Wright,094714157-X,Consulting,838
2/22/19,C080,Clarence Greene,941254104-X,Element Training,852
9/8/19,C002,Victor Ramos,847676762-5,Linux Consulting,45
8/28/19,C077,Edward Mason,271951398-9,Power BI Consulting,288
8/24/19,C246,Fred Evans,847676762-5,Linux Consulting,881
12/3/19,C122,Benjamin Morgan,847676762-5,Linux Consulting,962
7/20/19,C188,Nicholas Morrison,782417101-9,AWS Consulting,230
